<Battle_of_Medenine>	Battle of Medenine
<Battle_of_Rooiwal>	Battle of Rooiwal
<Ecuadorian_War_of_Independence>	Ecuadorian War of Independence
<Yekaterinoslav_Bolshevik_Uprising>	Yekaterinoslav Bolshevik Uprising
<Bombing_of_Ulm_in_World_War_II>	Bombing of Ulm in World War II
<it/Battaglia_di_Germignaga>	Battaglia di Germignaga
<Skirmish_of_Pastrengo_(1848)>	Skirmish of Pastrengo (1848)
<Battle_of_Audierne_Bay>	Battle of Audierne Bay
<Nalyvaiko_Uprising>	Nalyvaiko Uprising
<Rif_Dimashq_offensive_(September–November_2013)>	Rif Dimashq offensive
<Battle_of_Tolentino>	Battle of Tolentino
<Conquest_of_Ceuta>	Conquest of Ceuta
<Battle_of_Torà>	Battle of Tora
<1969_uprising_in_East_Pakistan>	1969 uprising in East Pakistan
<Battle_of_the_Puig>	Battle of the Puig
<Siege_of_Ta'if>	Siege of Ta'if
<fr/Bataille_de_Bagdad_(Mexique)>	Bataille de Bagdad (Mexique)
<Russo-Turkish_War_(1828–29)>	Russo-Turkish War (1828–29)
<Cod_Wars>	Cod Wars
<Baralong_incidents>	Baralong incidents
<it/Battaglia_nella_costa_dell'Ellesponto>	Battaglia nella costa dell'Ellesponto
<Battle_of_Świecino>	Battle of Swiecino
<Battle_of_Szydłowiec>	Battle of Szydlowiec
<Hundred_Days>	Hundred Days
<Perejil_Island_crisis>	Perejil Island crisis
<Antony's_Parthian_War>	Antony's Parthian War
<de/Feldzug_in_Montenegro>	Feldzug in Montenegro
<Operation_Michoacán>	Operation Michoacan
<Battle_of_Krasne>	Battle of Krasne
<Operation_Texas_Star>	Operation Texas Star
<Battle_of_Lenud's_Ferry>	Battle of Lenud's Ferry
<Spanish–Moro_conflict>	Spanish–Moro conflict
<Capture_of_the_San_Joaquin>	Capture of the San Joaquin
<Georgian–Ossetian_conflict>	War in South Ossetia
<1991_Tifariti_offensive>	1991 Tifariti offensive
<Second_Encirclement_Campaign_against_Jiangxi_Soviet>	Second Encirclement Campaign against Jiangxi Soviet
<Second_Dranesville>	Second Dranesville
<Montenegrin–Ottoman_War_(1876–78)>	Montenegrin–Ottoman War
<Battle_of_Cloughleagh>	Battle of Cloughleagh
<Battle_of_Bloody_Bay>	Bloody Bay
<Battle_of_Amanus_Pass>	Battle of Amanus Pass
<fr/Siège_de_Rennes_(1356-1357)>	Siège de Rennes (1356-1357)
<Second_Battle_of_Deep_Bottom>	Second Battle of Deep Bottom
<de/Preußischer_Einmarsch_in_Holland>	Preussischer Einmarsch in Holland
<Battle_of_Allt_Camhna>	Battle of Allt Camhna
<Albanian_Revolt_of_1911>	Albanian Revolt
<Operation_Renntier>	Operation Renntier
<Battle_of_Warburg>	Warburg
<nl/Beleg_van_Utrecht_(1345)>	Beleg van Utrecht
<Conquest_of_Ha'il>	Conquest of Ha'il
<Bombing_of_Schwäbisch_Hall_in_World_War_II>	Bombing of Schwäbisch Hall in World War II
<Battle_of_Barcelona>	Battle of Barcelona
<Battle_of_Arklow_(1649)>	Battle of Arklow (1649)
<Siege_of_Caesarea_(614)>	Siege of Caesarea
<Jemseg,_New_Brunswick>	Jemseg
<Siege_of_Asselt>	Siege of Asselt
<Siege_of_Issa>	Siege of Issa
<fr/Expédition_d'Abu_Musa_Al-Ashari>	Expédition d'Abu Musa Al-Ashari
<United_States_invasion_of_Panama>	OJC
<Ezeiza_massacre>	Ezeiza massacre
<nl/Beleg_van_Geertruidenberg_(1351-1352)>	Beleg van Geertruidenberg (1351-1352)
<Battle_of_Åndalsnes>	Battle of Andalsnes
<Reagan_Doctrine>	Reagan Doctrine
<Battle_of_Prostken>	Battle of Prostken
<Battle_of_Le_Transloy>	Battle of Le Transloy
<Battle_of_Brańsk>	Battle of Bransk
<Battle_of_Wayna_Daga>	Battle of Wayna Daga
<Battle_of_Nördlingen_(1634)>	Battle of Nördlingen
<fr/Guerre_entre_Babylone_et_l'Assyrie_de_1235_av._J-C>	Guerre entre Babylone et l'Assyrie de 1235 av. J-C
<Battle_of_Tarvis_(1809)>	Battle of Tarvis
<January_Events_(Lithuania)>	January Events (Lithuania)
<Battle_of_Chantilly>	Battle of Chantilly
<nl/Waalse_Furie_in_Dokkum>	Waalse Furie in Dokkum
<Battle_of_Himera_(480_BC)>	Battle of Himera (480 BC)
<1995_Azeri_coup_d'état_attempt>	1995 Azeri coup d'etat attempt
<Battle_of_Flores_(1592)>	Battle of Flores
<Salamaua–Lae_campaign>	Salamaua-Lae campaign
<Capture_of_Cadiz>	Capture of Cadiz
<Battle_of_Kunersdorf>	Battle of Kunersdorf
<Gongche_Shangshu_movement>	Gongche Shangshu movement
<June_2011_Jisr_ash-Shugur_operation>	June 2011 Jisr ash-Shugur operation
<Charge_at_Huj>	Charge at Huj
<de/Gefecht_bei_Endau_(1942)>	Gefecht bei Endau
<nl/Slag_bij_Zaragoza_(1118)>	Slag bij Zaragoza (1118)
<Capture_of_Breda_(1581)>	Capture of Breda (1581)
<it/Battaglia_di_Ragogna>	Battaglia di Ragogna
<Raid_on_Cartagena_(1697)>	Raid on Cartagena (1697)
<War_in_Ingushetia>	War in Ingushetia
<nl/Bloedbad_van_Naarden>	Bloedbad van Naarden
<fr/Bataille_de_la_Mozgawa>	Bataille de la Mozgawa
<Siege_of_Medion>	Siege of Medion
<it/Battaglia_di_Medole_(1859)>	Battaglia di Medole (1859)
<Battle_of_Blackett_Strait>	Battle of Blackett Strait
<War_of_the_Limburg_Succession>	War of succession
<Siege_of_Sangin>	Siege of Sangin
<Rise_of_Macedon>	Rise of Macedon
<Operation_Miracle_(Rhodesia)>	Operation Miracle (Rhodesia)
<Snipe_incident>	Snipe incident
<Battle_of_Iłża_(1864)>	Battle of Iłża
<Gallic_War>	Gallic War
<Battle_of_La_Flor>	Battle of La Flor
<Battle_of_Arachova>	Battle of Arachova
<Attack_on_Veracruz>	Attack on Veracruz
<fr/Libération_de_Saint-Malo>	Libération de Saint-Malo
<Battle_of_Faenza>	Battle of Faenza
<Battle_of_Hembrillo_Basin>	Battle of Hembrillo Basin
<Battle_of_Kiawe_Bridge>	Battle of Kiawe Bridge
<Battle_of_Al_Qaim>	Battle of Al Qaim
<Battle_of_Palkhed>	Battle of Palkhed
<Siege_of_Blair_Castle>	Siege of Blair Castle
<Siege_of_Musa_Qala>	Siege of Musa Qala
<1920_Jabal_al-Gharbi_civil_war>	1920 Jabal al-Gharbi civil war
<Battle_of_Białystok–Minsk>	Battle of Białystok–Minsk
<fr/Bataille_des_Landes-Genusson>	Bataille des Landes-Genusson
<Battle_of_Manzikert_(1054)>	Battle of Manzikert
<fr/Siège_de_Xàtiva>	Siège de Xàtiva
<Battle_of_Saint-Louis-du-Sud>	Battle of Saint-Louis-du-Sud
<it/Battaglia_di_Grenoble>	Battaglia di Grenoble
<Operation_Habitat>	Operation Habitat
<fr/Reprise_de_la_zone_démilitarisée>	Reprise de la zone demilitarisee
<fr/Bataille_de_Plaudren>	Bataille de Plaudren
<Bonneville_Expedition_(1857)>	Bonneville Expedition (1857)
<de/VW-Korruptionsaffäre>	VW-Korruptionsaffaere
<Sonderkommando_Blaich>	Sonderkommando Blaich
<Battle_of_Le_Mesnil-Patry>	Battle of Le Mesnil-Patry
<Eritrean–Ethiopian_War>	Eritrean-Ethiopian War
<Battle_of_Mainz>	Battle of Mainz
<Second_Battle_of_the_Stronghold>	Second Battle of the Stronghold
<Action_of_8_March_1795>	Action of 8 March 1795
<Action_of_Elouges>	Action of Elouges
<nl/Beleg_van_Hulst_(1591)>	Beleg van Hulst
<2014_student_protest_in_Kosovo>	2014 student protest in Kosovo
<Battle_of_Castillejos>	Battle of Castillejos
<Battle_of_Yamama>	Battle of Yamama
<Whiteboys>	Whiteboys
<Borota_raid>	Borota raid
<Four_Dead_in_Five_Seconds_Gunfight>	Four Dead in Five Seconds Gunfight
<Battle_of_Yamazaki>	Battle of Yamazaki
<Battle_of_Skerki_Bank>	Battle of Skerki Bank
<Siege_of_Galle_(1640)>	Siege of Galle (1640)
<fr/Bataille_de_Plaisance_(456)>	Bataille de Plaisance
<nl/Beleg_van_IJsselstein_(1482)>	Beleg van IJsselstein
<de/Böser_Bund>	Böser Bund
<fr/Jacquerie>	Jacquerie
<Maguindanao_massacre>	Maguindanao
<it/Operazioni_in_Valtellina_(1866)>	Operazioni in Valtellina (1866)
<Battle_of_Taipale>	Battle of Taipale
<Zanj_Rebellion>	Zanj Rebellion
<Battle_of_Heligoland_Bight_(1914)>	Battle of Heligoland Bight (1914)
<Stalinist_repressions_in_Mongolia>	Stalinist repressions in Mongolia
<Souhane_massacre>	Souhane massacre
<Siege_of_Oshi>	Siege of Oshi
<1974_French_Embassy_attack_in_The_Hague>	1974 French Embassy attack in The Hague
<Battle_of_Estero_Bellaco>	Battle of Estero Bellaco
<Capture_of_Belle_Île>	Capture of Belle Île
<Battle_of_Roncevaux_Pass_(824)>	Battle of Roncevaux Pass
<Battle_of_the_Himera_River_(311_BC)>	Battle of the Himera River (311 BC)
<Battle_of_Stones_River>	Battle of Stones River
<Water_politics_in_the_Middle_East>	Water politics in the Middle East
<Siege_of_Odani_Castle>	Siege of Odani Castle
<Battle_of_Ponta_Delgada>	Battle of Ponta Delgada
<Battle_of_San_Juan_del_Monte>	Battle of San Juan del Monte
<Evacuation_of_Dannevirke>	Evacuation of Dannevirke
<Second_Anglo-Mysore_War>	Second War
<Siege_of_Lérida_(1810)>	Siege of Lérida (1810)
<Operation_Market_Sweep>	Operation Market Sweep
<Operation_Entebbe>	Operation Entebbe
<Battle_of_Korsuń>	Battle of Korsuń
<Battle_of_Tewkesbury>	Battle of Tewkesbury
<Canicattì_massacre>	Canicatti massacre
<Year_of_the_Four_Emperors>	Year of the Four Emperors
<Iberian_War>	Iberian War
<Siege_of_Fort_William>	Siege of Fort William
<Battle_of_Deir_ez-Zor>	Battle of Deir ez-Zor
<Battle_of_Pusan_Perimeter_logistics>	Battle of Pusan Perimeter logistics
<nl/Beleg_van_Gennep>	Beleg van Gennep
<2011_Bangladesh_coup_d'état_attempt>	2011 Bangladesh coup d'état attempt
<30_September_Movement>	30 September Movement
<Ingush–Chechen_fratricide_incident>	Ingush-Chechen fratricide incident
<Battle_of_Sadras>	Battle of Sadras
<2008_Indo-Pakistani_standoff>	2008 Indo-Pakistani standoff
<fr/Bataille_de_Huachi_(1820)>	Bataille de Huachi (1820)
<Second_Crusade>	Second War
<Operation_Linebacker_II>	Operation Linebacker II
<Operation_Atlante>	Operation Atlante
<Siege_of_Pembroke>	Siege of Pembroke
<Lạng_Sơn_Campaign>	Lạng Sơn Campaign
<Gasr_Bu_Hadi>	Gasr Bu Hadi
<Battle_of_Ridgefield>	Battle of Ridgefield
<it/Prima_guerra_di_mafia>	Prima guerra di mafia
<Battle_of_Merhamli>	Battle of Merhamli
<Nootka_Crisis>	Nootka Crisis
<Spanish_Civil_War>	Spanish Civil War
<Battle_of_Kaiapit>	Battle of Kaiapit
<Cambodian_Campaign>	Cambodian Campaign
<Battle_of_Cobleskill>	Battle of Cobleskill
<Drone_attacks_in_Pakistan>	Drone attacks in Pakistan
<Battle_of_Pontvallain>	Battle of Pontvallain
<Muslim_conquest_of_Persia>	Muslim conquest of Persia
<Siege_of_Stralsund_(1711–15)>	Siege of Stralsund
<Battle_of_Maritsa>	Battle of Maritsa
<Battle_of_Delaware_Bay>	Battle of Delaware Bay
<First_Barons'_War>	First Barons' War
<Siege_of_Sarajevo>	Siege of Sarajevo
<Jesselton_Revolt>	Jesselton Revolt
<Third_Crusade>	Third Crusade
<Battle_of_the_Sunja>	Battle of the Sunja
<Siege_of_Constantinople_(1235)>	Siege of Constantinople (1235)
<Battle_of_Druskininkai>	Battle of Druskininkai
<Battle_of_Køge_Bay>	Battle of Køge Bay
<Naval_operations_in_the_Dardanelles_Campaign>	Naval operations in the Dardanelles Campaign
<Battle_of_Loznica_(1941)>	Battle of Loznica (1941)
<Siege_of_Delhi>	Siege of Delhi
<Ramadan_Revolution>	Iraqi coup d'état
<Cao_Pi's_invasions_of_Eastern_Wu>	Cao Pi's invasions of Eastern Wu
<1996_Coupe_de_la_Ligue_Final>	1996 Coupe de la Ligue Final
<American_Revolution>	American Revolution
<Battle_of_the_Allia>	Battle of the Allia
<Battle_of_the_Milvian_Bridge>	Battle of the Bridge
<Battle_of_Fort_Blakely>	Battle of Fort Blakely
<November_2008_Mumbai_attacks>	November 2008 Mumbai attacks
<Republic_of_Ploiești>	Republic of Ploiești
<Casas_Viejas_incident>	Casas Viejas incident
<Bannock_War_of_1895>	Bannock War of 1895
<Operation_Bamberg>	Operation Bamberg
<War_of_Ferrara>	War of Ferrara
<Battle_of_Atlixco_(1862)>	Battle of Atlixco
<Battle_of_Himera_(409_BC)>	Battle of Himera
<Great_Syrian_Revolt>	Arab Revolt
<Soviet_invasion_of_Manchuria>	Soviet invasion of Manchuria
<Battle_of_Siping>	Battle of Siping
<Mari-Udmurt_War>	Mari-Udmurt War
<Boxers_attacks_on_Chinese_Eastern_Railway>	Boxers attacks on Chinese Eastern Railway
<Hainan_Island_incident>	Wang Wei
<Malabar_Rebellion>	Malabar Rebellion
<fr/Première_campagne_d'Arenales_dans_la_sierra_du_Pérou>	Première campagne d'Arenales dans la sierra du Pérou
<Strait_of_Juan_de_Fuca_laser_incident>	Strait of Juan de Fuca laser incident
<Lancaster_raid>	Lancaster raid
<Battle_of_Espinosa>	Battle of Espinosa
<Siege_of_Coron>	Siege of Coron
<Operation_Chavín_de_Huántar>	Operation Chavin de Huantar
<La_Amistad>	La Amistad
<Battle_of_Kilometer_7>	Battle of Kilometer 7
<Battle_of_Szikszó>	Battle of Szikszo
<2011_attack_on_the_British_Embassy_in_Iran>	2011 attack on the British Embassy in Iran
<it/Battaglia_di_Nha_Trang>	Battaglia di Nha Trang
<Thái_Nguyên_uprising>	Thai Nguyen uprising
<Operation_Minsk>	Operation Minsk
<1991_Soviet_coup_d'état_attempt>	1991 Soviet coup d'etat attempt
<NATO_bombing_of_Yugoslavia>	NATO bombing of Yugoslavia
<Battle_of_Katasyrtai>	Battle of Katasyrtai
<Battle_of_Elena>	Battle of Elena
<Expedition_of_Abi_Hadrad_al-Aslami>	Expedition of Abi Hadrad al-Aslami
<nl/Inname_van_Dordrecht_(1481)>	Inname van Dordrecht (1481)
<Battle_of_Glenlivet>	Battle of Glenlivet
<Buffalo_Hunters'_War>	Buffalo Hunters' War
<Siege_of_Toruń_(1658)>	Siege of Toruń (1658)
<fr/Bataille_de_Coliseo>	Bataille de Coliseo
<Battle_of_Fort_Cumberland>	Battle of Fort Cumberland
<Battle_of_Rabaul_(1942)>	Battle of Rabaul (1942)
<Swabian_War>	Swabian War
<de/Zweite_Seeschlacht_von_Schooneveld>	Zweite Seeschlacht von Schooneveld
<Battle_of_Konary>	Battle of Konary
<Siege_of_Mytilene>	Siege of Mytilene
<Battle_of_Mount_Longdon>	Battle of Mount Longdon
<Operation_Chahar>	Operation Chahar
<1993_Russian_constitutional_crisis>	1993 Russian constitutional crisis
<Parni_conquest_of_Parthia>	Parni conquest of Parthia
<Pullman_Strike>	Pullman Strike
<fr/Siège_de_Namur_(1746)>	Siège de Namur
<Operation_Dracula>	Operation Dracula
<Battle_of_Cardadeu>	Battle of Cardadeu
<Battle_of_Podu_Iloaiei>	Battle of Podu Iloaiei
<Battle_of_La_Paz_Centro>	Battle of La Paz Centro
<Expedition_of_Fadak>	Expedition of Fadak
<Altona_Bloody_Sunday>	Altona Bloody Sunday
<Army_Plots_(1641)>	Army Plots
<fr/Siège_de_Fougères_(1488)>	Siege de Fougeres (1488)
<Liaoshen_Campaign>	Liaoshen Campaign
<Action_of_March_1665>	Action of March 1665
<nl/Jonker_Fransenoorlog>	Jonker Fransenoorlog
<Internal_conflict_in_Burma>	Internal conflict in Burma
<July_1936_military_uprising_in_Barcelona>	July 1936 military uprising in Barcelona
<Battle_of_Ogdensburg>	Battle of Ogdensburg
<Battle_of_Marsaglia>	Battle of Marsaglia
<fr/Opération_Petrova_gora_II>	Operation Petrova gora II
<Battle_of_Poitiers_(1356)>	Battle of Poitiers
<Iran_student_protests,_July_1999>	Iranian protests
<Battle_of_Stirling_(1648)>	Battle of Stirling
<Battle_of_Union_Gap>	Battle of Union Gap
<Battle_of_Badung_Strait>	Battle of Badung Strait
<Battle_of_Panormus>	Battle of Panormus
<Second_Battle_of_Yeonpyeong>	Second Battle of Yeonpyeong
<Mughal–Safavid_War_(1649–53)>	Mughal–Safavid War
<it/Terza_guerra_sannitica>	Terza guerra sannitica
<Nellie_massacre>	Nellie massacre
<Red_River_Canyon_Affair>	Red River Canyon Affair
<Battle_of_White_Oak_Road>	Battle of White Oak Road
<Battle_of_Hampton_Roads>	Battle of Hampton Roads
<Battle_of_Siffin>	Battle of Siffin
<Battle_of_Barbourville>	Battle of Barbourville
<Siege_of_Sambhal>	Siege of Sambhal
<Battle_of_Deefa>	Battle of Deefa
<1889_Bashkale_clash>	1889 Bashkale clash
<Battle_of_Baidoa>	Battle of Baidoa
<Escape_from_Fort_Stanton>	Escape from Fort Stanton
<fr/Bataille_de_la_Hennerie>	Bataille de la Hennerie
<Siege_of_Lyakhavichy>	Siege of Lyakhavichy
<2012_Congolese–Rwandan_border_clash>	2012 Congolese-Rwandan border clash
<de/St._Gallerkrieg>	St. Gallerkrieg
<Battle_of_the_Frontiers>	Battle of the Frontiers
<Sicilian_Expedition>	Sicilian
<Battle_of_Be'erot_Yitzhak>	Battle of Be'erot Yitzhak
<Siege_of_Port_Toulouse>	Siege of Port Toulouse
<fr/Bataille_du_lac_Curzio>	Bataille du lac Curzio
<Battle_of_Köse_Dağ>	Battle of Koese Dag
<Hannibal's_crossing_of_the_Alps>	Hannibal's crossing of the Alps
<Battle_of_Medellín>	Battle of Medellín
<Battle_of_Palestro>	Battle of Palestro
<Battle_of_Mhlatuze_River>	Battle of Mhlatuze River
<Yellow_Creek_Massacre>	Yellow Creek Massacre
<Battle_of_Magetobriga>	Battle of Magetobriga
<fr/Guerre_de_Dix_Ans_(Franche-Comté)>	Guerre de Dix Ans
<fr/Bataille_de_la_rivière_Misa>	Bataille de la rivière Misa
<fr/Prise_de_la_base_aérienne_de_Taftanaz>	Prise de la base aérienne de Taftanaz
<de/Salpetererunruhen>	Salpetererunruhen
<Quỳnh_Lưu_Uprising>	Quỳnh Lưu Uprising
<Battle_of_Ngomano>	Battle of Ngomano
<it/Battaglia_dello_Scultenna>	Battaglia dello Scultenna
<Battle_of_Ballyellis>	Battle of Ballyellis
<Battle_of_Crete>	Battle of Crete
<Battle_of_Amgala_(1989)>	Battle of Amgala (1989)
<Guerrilla_phase_of_the_Second_Chechen_War_(2000)>	Guerrilla phase of the Second Chechen War (2000)
<Battle_of_James_Island>	Battle of James Island
<Ming–Hồ_War>	Ming–Hồ War
<fr/Bataille_de_Técua>	Bataille de Tecua
<fr/Bataille_de_Gimnée>	Bataille de Gimnee
<Spanish_invasion_of_Portugal_(1762)>	Spanish invasion of Portugal
<Siege_of_Bristol>	Siege of Bristol
<Bombing_of_Durango>	Bombing of Durango
<Battle_of_Halidon_Hill>	Battle of Halidon Hill
<nl/Slag_bij_Wieringen>	Slag bij Wieringen
<Battle_of_Adwalton_Moor>	Battle of Adwalton Moor
<Battle_of_Nettur>	Battle of Nettur
<Guerrilla_phase_of_the_Second_Chechen_War_(2007)>	Guerrilla phase of the Second Chechen War
<it/Insorgenze_antifrancesi_in_Italia>	Insorgenze antifrancesi in Italia
<fr/Bataille_de_Lofer>	Bataille de Lofer
<es/Invasión_epirota_del_Peloponeso>	Invasion epirota del Peloponeso
<Dominican_Restoration_War>	Dominican Restoration War
<Battle_of_Sappony_Church>	Battle of Sappony Church
<fr/Combat_d'Huara>	Combat d'Huara
<Battle_of_One_Tree_Hill>	Battle of One Tree Hill
<USS_Panay_incident>	USS Panay incident
<it/Spedizione_di_Borjes>	Spedizione di Borjes
<Battle_of_Kashii>	Battle of Kashii
<Operation_Arc_Light>	Operation Arc Light
<Chesapeake_Affair>	Chesapeake Affair
<Action_of_15_July_1798>	Action of 15 July 1798
<fr/Siège_de_Lakish>	Siège de Lakish
<Battle_of_Santa_Clara_(Mexican–American_War)>	Battle of Santa Clara (Mexican–American War)
<Battle_of_Awa>	Battle of Awa
<Egyptian–Ottoman_War_(1831–33)>	Egyptian–Ottoman War
<Capture_of_Oaxaca_(1812)>	Capture of Oaxaca
<Battle_of_Kozludzha>	Battle of Kozludzha
<Operation_Faustschlag>	Operation Faustschlag
<fr/Bataille_du_Cap-français>	Bataille du Cap-francais
<Hudson_Bay_expedition_(1686)>	Hudson Bay expedition (1686)
<Battle_of_Narbonne_(436)>	Battle of Narbonne (436)
<Battle_of_Old_Byland>	Battle of Old Byland
<Texan_schooner_San_Antonio>	Texan schooner San Antonio
<fr/Bataille_de_Dodowa>	Bataille de Dodowa
<Battle_of_Anholt>	Battle of Anholt
<Pruth_River_Campaign>	Pruth River Campaign
<Battle_of_Brentford_(1642)>	Battle of Brentford
<Siege_of_Cuautla>	Siege of Cuautla
<17_July_Revolution>	17 July Revolution
<1967_Detroit_riot>	1967 Detroit riot
<Battle_in_the_Bay_of_Matanzas>	Battle in the Bay of Matanzas
<Battle_of_Huesca>	Battle of Huesca
<Lusitanian_War>	Lusitania
<Battle_of_Latema_Nek>	Battle of Latema Nek
<Battle_of_Sharon>	Battle of Sharon
<Battle_of_Lake_Poyang>	Battle of Lake Poyang
<Battle_of_Marais_des_Cygnes>	Battle of Marais des Cygnes
<Second_Franco-Dahomean_War>	Franco-Dahomean Wars
<Battle_of_Arcadiopolis_(970)>	Battle of Arcadiopolis
<Siege_of_Haengju>	Siege of Haengju
<Combat_of_Schöngrabern>	Combat of Schoengrabern
<Battle_of_Crevola>	Battle of Crevola
<nl/Slag_van_Axpoele>	Slag van Axpoele
<Idlib_Governorate_clashes_(June_2012–April_2013)>	Idlib Governorate clashes (June 2012–April 2013)
<Siege_of_Tellicherry>	Siege of Tellicherry
<2000_Ecuadorean_coup_d'état>	2000 Ecuadorean coup d'état
<Battle_of_the_Treasury_Islands>	Battle of the Treasury Islands
<Battle_of_Nöteborg_(1656)>	Battle of Nöteborg (1656)
<Maersk_Alabama_hijacking>	Maersk Alabama hijacking
<Operation_Merlin>	Operation Merlin
<Battle_of_Aydın>	Battle of Aydın
<Battle_of_Ramree_Island>	Battle of Ramree Island
<Battle_of_the_Visayas>	Battle of the Visayas
<2012_North_Belfast_riots>	2012 North Belfast riots
<Weixian–Guangling–Nuanquan_Campaign>	Weixian-Guangling-Nuanquan Campaign
<Siege_of_Dyneburg>	Siege of Dyneburg
<Battle_of_Mufilo>	Battle of Mufilo
<September_1964_South_Vietnamese_coup_attempt>	September 1964 South Vietnamese coup attempt
<Siege_of_Wiener_Neustadt>	Wiener Neustadt
<it/Indirizzi_di_fedeltà_dei_comuni_trentini_a_Vittorio_Emanuele_II_nel_1866>	Indirizzi di fedelta dei comuni trentini a Vittorio Emanuele II nel 1866
<Indonesia–Malaysia_confrontation>	Indonesia–Malaysia confrontation
<Battle_of_Venta_de_Echavarri>	Battle of Venta de Echavarri
<Battle_of_Portland>	Battle of Portland
<Battle_of_Sultan_Yacoub>	Battle of Sultan Yacoub
<Dagor_Aglareb>	Dagor Aglareb
<Action_of_13_October_1644>	Action of 13 October 1644
<Battle_of_Gonzales>	Battle of Gonzales
<fr/Opération_Namal>	Opération Namal
<Battle_of_Thermopylae_(1941)>	Battle of Thermopylae
<Rogue_River_Wars>	Rogue River Wars
<Battle_of_Ramla_(1105)>	Battle of Ramla
<Battle_of_Wadi_(1916)>	Battle of Wadi
<Campaign_to_Suppress_Bandits_in_Southwestern_China>	Campaign to Suppress Bandits in Southwestern China
<Battle_of_Cape_Palos>	Battle of Cape Palos
<Fourth_Battle_of_Tucson>	Fourth Battle of Tucson
<it/Bombardamenti_di_Reggio_Calabria_del_1943>	Bombardamenti di Reggio Calabria del 1943
<Revolt_of_Tianshui>	Revolt of Tianshui
<Tamblot_Uprising>	Tamblot Uprising
<Fenian_raids>	Fenian raids
<fr/Bataille_de_Canturino>	Bataille de Canturino
<Slovak–Hungarian_War>	Slovak–Hungarian War
<Siege_of_Yodfat>	Siege of Yodfat
<Battle_of_Bound_Brook>	Battle of Bound Brook
<de/Angriff_auf_Strömstad>	Angriff auf Strömstad
